,IMDB Rating,Metascore,Votes,Duration,Gross
1837,7.4,34.0,318447.0,109,73340000.0
1838,6.6,50.0,303173.0,116,90760000.0
1839,5.3,32.0,75138.0,102,49440000.0
1840,6.4,28.0,229889.0,96,88920000.0
1841,7.2,53.0,264358.0,114,5690000.0
1842,7.1,64.0,159991.0,127,37020000.0
1843,6.6,55.0,98766.0,117,43310000.0
1844,7.4,83.0,348821.0,109,83820000.0
1845,6.0,30.0,274486.0,102,162000000.0
1846,6.9,66.0,256707.0,90,124870000.0
1847,5.9,47.0,202476.0,118,88760000.0
1848,6.6,45.0,62979.0,130,15710000.0
1849,5.5,47.0,150457.0,102,16200000.0
1850,5.8,49.0,396614.0,158,166110000.0
1851,6.9,57.0,,124,312430000.0
1852,7.9,81.0,,112,115650000.0
1853,6.8,53.0,338272.0,118,94840000.0
1854,6.4,53.0,439658.0,108,334190000.0
1855,4.6,50.0,12911.0,103,90490000.0
1856,5.5,,40699.0,101,10280000.0
1857,6.2,40.0,78556.0,115,160000.0
1858,7.3,81.0,210748.0,112,9740000.0
1859,8.1,,186309.0,92,
1860,6.2,27.0,92735.0,108,90000.0
1861,6.3,29.0,71902.0,90,7710000.0
1862,5.8,20.0,137091.0,92,56750000.0
1863,6.4,63.0,185909.0,99,50290000.0
1864,6.6,83.0,216871.0,99,42100000.0
1865,6.4,51.0,243170.0,107,52000000.0
1866,7.1,55.0,72918.0,127,620000.0
1867,7.5,67.0,97911.0,124,3080000.0
1868,7.4,71.0,195773.0,78,
1869,6.8,67.0,228037.0,96,114050000.0
1870,4.8,44.0,299214.0,130,296620000.0
1871,5.1,58.0,260006.0,124,300530000.0
1872,5.6,33.0,38576.0,101,29060000.0
1873,7.0,65.0,168155.0,95,1030000.0
1874,8.1,72.0,,116,148100000.0
1875,7.1,90.0,150225.0,100,6530000.0
1876,6.0,42.0,211967.0,105,177240000.0
1877,6.4,47.0,181862.0,129,93950000.0
1878,6.3,43.0,157406.0,108,80010000.0
1879,5.7,34.0,125200.0,125,110490000.0
1880,7.2,77.0,170541.0,128,15540000.0
1881,7.3,74.0,167568.0,134,37490000.0
1882,6.5,49.0,91571.0,109,8400000.0
1883,6.2,56.0,57742.0,94,64000000.0
1884,7.4,65.0,51696.0,84,230000.0
1885,6.7,47.0,268560.0,117,77220000.0
1886,7.7,51.0,,90,145000000.0
1887,5.9,34.0,81622.0,98,25460000.0
1888,6.7,28.0,159175.0,108,10330000.0
1889,8.2,63.0,,138,128009999.99999999
1890,8.1,,309932.0,93,
1891,8.4,67.0,432399.0,170,6530000.0
1892,6.8,,124803.0,101,
1893,7.1,40.0,155443.0,113,19070000.0
1894,8.3,,205965.0,162,1220000.0
1895,8.0,68.0,54838.0,130,1500000.0
1896,5.8,49.0,45190.0,118,19680000.0
1897,6.3,43.0,84856.0,87,28570000.0
1898,7.8,70.0,,166,127510000.0
1899,5.1,30.0,114619.0,82,66480000.00000001
1900,7.5,65.0,192868.0,89,220000.0
1901,6.3,46.0,209906.0,109,76420000.0
1902,6.2,54.0,137352.0,94,32430000.0
1903,6.2,41.0,246914.0,121,79960000.0
1904,5.8,34.0,94437.0,115,55250000.0
1905,5.5,40.0,178169.0,104,79370000.0
1906,7.1,47.0,157596.0,107,63410000.0
1907,6.2,49.0,47573.0,103,1590000.0
1908,5.5,25.0,64502.0,91,32670000.0
1909,6.9,,129111.0,99,
1910,7.3,78.0,116011.0,110,47570000.0
1911,6.0,61.0,63506.0,93,20000.0
1912,7.8,90.0,102011.0,155,2080000.0
1913,7.9,50.0,116113.0,165,4019999.9999999995
1914,7.7,55.0,244995.0,94,9030000.0
1915,7.3,51.0,98046.0,109,49200000.0
1916,6.4,55.0,207463.0,106,65450000.0
1917,7.0,57.0,238908.0,128,39390000.0
1918,6.3,32.0,110494.0,111,13790000.0
1919,6.2,44.0,106788.0,97,23580000.0
1920,6.7,48.0,308883.0,138,133380000.0
1921,6.6,61.0,246406.0,89,180010000.0
1922,7.0,42.0,251131.0,123,41600000.0
1923,7.2,73.0,165698.0,97,104400000.0
1924,8.2,80.0,221672.0,129,6390000.0
1925,6.0,30.0,124673.0,90,27690000.0
1926,7.1,66.0,98325.0,129,9080000.0
1927,6.3,,29998.0,100,
1928,6.8,65.0,153754.0,123,7690000.0
1929,7.0,60.0,147224.0,79,31740000.0
1930,7.1,58.0,155402.0,137,28640000.0
1931,1.7,,25394.0,105,
1932,5.6,47.0,95142.0,115,15050000.0
1933,5.0,,71155.0,104,
1934,6.3,45.0,180022.0,89,38580000.0
1935,5.5,22.0,134104.0,110,67060000.0
1936,7.9,87.0,56972.0,119,110000.0
1937,7.2,69.0,87745.0,161,340000.0
1938,7.0,88.0,149399.0,106,9190000.0
1939,7.0,71.0,140484.0,92,100000.0
1940,6.0,,35881.0,104,
1941,6.4,55.0,41748.0,96,1470000.0
1942,6.3,48.0,77628.0,96,3070000.0
1943,7.0,,93233.0,97,
1944,7.1,47.0,63825.0,100,8860000.0
1945,6.4,42.0,121350.0,92,23980000.0
1946,6.8,,21698.0,119,
1947,6.5,49.0,136100.0,108,400000.0
1948,7.1,58.0,145494.0,105,28500000.0
1949,6.1,49.0,82173.0,106,17300000.0
1950,7.1,67.0,38686.0,98,1450000.0
1951,6.1,,63711.0,98,20000.0
1952,7.5,77.0,117533.0,99,9170000.0
1953,6.7,45.0,21304.0,107,200000.0
1954,7.2,73.0,109503.0,97,110000.0
1955,7.2,83.0,94421.0,112,39460000.0
1956,6.2,24.0,66783.0,118,10270000.0
1957,6.7,61.0,55329.0,117,31670000.0
1958,5.3,32.0,111600.0,100,40170000.0
1959,6.0,33.0,92320.0,108,62950000.0
1960,6.1,46.0,169657.0,109,63150000.0
1961,6.4,46.0,143969.0,104,31580000.0
1962,6.3,56.0,171803.0,88,98710000.0
1963,6.4,56.0,175456.0,94,198350000.0
1964,5.6,43.0,47166.0,90,8460000.0
1965,6.8,63.0,142499.0,115,35050000.0
1966,5.8,38.0,82920.0,104,44280000.0
1967,4.7,30.0,62753.0,103,19780000.0
1968,6.5,50.0,106892.0,105,53030000.0
1969,6.5,57.0,98210.0,121,112740000.0
1970,6.3,56.0,49953.0,129,25530000.0
1971,4.7,33.0,61653.0,81,10540000.0
1972,6.0,33.0,101004.0,99,110100000.0
1973,6.1,41.0,158524.0,96,13630000.0
1974,6.1,51.0,176431.0,104,31720000.0
1975,4.5,41.0,54236.0,88,219610000.0
1976,5.9,30.0,67031.0,103,8050000.000000001
1977,2.5,45.0,79178.0,85,9350000.0
1978,6.4,57.0,134698.0,98,30100000.0
1979,5.4,21.0,95897.0,100,47060000.0
1980,4.9,34.0,103405.0,97,43340000.0
1981,5.8,39.0,23581.0,101,
1982,5.3,39.0,117113.0,91,20820000.0
1983,6.3,60.0,123469.0,146,51860000.0
1984,5.7,27.0,139400.0,95,20490000.0
1985,7.2,55.0,91216.0,103,1820000.0
1986,6.5,63.0,76257.0,98,15480000.0
1987,6.1,48.0,76203.0,104,
1988,6.5,45.0,61050.0,120,690000.0
1989,5.4,51.0,60307.0,101,51550000.0
1990,6.7,60.0,45971.0,122,36840000.0
1991,5.8,43.0,111507.0,103,61980000.0
1992,6.5,65.0,50857.0,106,3570000.0
1993,6.5,56.0,128616.0,101,39120000.0
1994,6.3,34.0,75419.0,99,38110000.0
1995,7.2,64.0,66235.0,105,11000000.0
1996,5.0,36.0,49527.0,101,60020000.0
1997,6.5,66.0,67318.0,108,33310000.000000004
1998,6.4,63.0,75956.0,90,15280000.0
1999,6.0,53.0,77075.0,89,31690000.0
